,0,1,2,3,4,5,6,7,8,9,10,11,12,13,action_x,action_y,rewards,terminals
18,13.985553642518093,14.624452086191468,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.24089913621555858,1.1541502795493734,1.1319490376808172,False
19,14.47803982057507,15.55725191431802,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.4924861780569767,0.9327998281265515,1.05373207459954,False
20,15.281370213073368,16.216565847920126,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8033303924982977,0.6593139336021068,0.9508602738455627,False
21,16.323376043993207,16.665889172898407,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0420058309198375,0.4493233249782804,0.6086033833472189,False
22,16.95683039399706,17.474662865702935,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.6334543500038521,0.8087736928045288,0.500984496573839,False
23,17.617150010263234,18.259800051749266,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.6603196162661753,0.785137186046331,-0.2792897354981756,False
24,18.305120561726888,19.020609486479685,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.6879705514636534,0.7608094347304188,-0.7862615710728573,False
25,18.487473203966637,20.22626994229218,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.18235264223974923,1.2056604558124953,-0.739028723098178,False
26,19.243107108671932,20.92754803679459,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7556339047052951,0.7012780945024097,-1.028865447779236,False
27,19.813714042172602,21.791615928823045,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.5706069335006703,0.864067892028455,-1.0001530896806985,False
28,20.568304067730974,22.49381244550933,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7545900255583717,0.7021965166862856,-1.0307630649761554,False
29,21.793057447323132,22.782351446704627,16.146375566243073,18.35197913110202,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.2247533795921584,0.2885390011952964,-1.1185386113409672,True
30,0.9272094319567195,0.919182722607632,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8803715935621677,0.7681775334633347,-11.902298117080939,False
31,1.9205228379204529,1.4844850988374705,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.9933134059637334,0.5653023762298386,1.141946205403121,False
32,2.9099707042765344,2.056731067869826,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.9894478663560813,0.5722459690323554,1.141405789951282,False
33,4.295330727037114,1.917807813801407,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.3853600227605796,-0.13892325406841888,1.1403325442256929,False
34,5.297923623561132,2.466441623568269,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0025928965240176,0.5486338097668622,1.1408109528237995,False
35,5.998193556973375,3.5581322284441455,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7002699334122431,1.0916906048758763,1.1520421798283005,False
36,6.821560754898165,4.4287056371110305,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8233671979247905,0.870573408666885,1.1157398180784028,False
37,7.949750523246319,4.751732255196208,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1281897683481539,0.3230266180851773,1.1625329129389272,False
38,9.234220630399681,4.794035573084272,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.2844701071533624,0.04230331788806385,1.1366470151267345,False
39,10.336438872448277,5.163714333273237,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.102218242048595,0.3696787601889655,1.0788454995098538,False
40,11.337519976228537,5.715063746624572,11.493326857694846,6.398403745105406,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.00108110378026,0.5513494133513346,10.991117650805633,True
41,1.9562611462079564,0.8576789406000884,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1186981054877791,0.6491418807388586,-6.345608819423806,False
42,2.3401686061440237,1.8744411259557903,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.38390745993606723,1.0167621853557018,1.0783106094203259,False
43,2.620067004210312,2.9432396882563445,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.27989839806628836,1.068798562300554,1.1040958243704866,False
44,3.357032822324408,3.7833645933654036,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7369658181140963,0.8401249051090591,0.9323059941391967,False
45,3.876514153755446,4.732298332293832,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.519481331431038,0.9489337389284285,0.9227552979766491,False
46,4.197944575725302,5.7803181661617185,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3214304219698554,1.0480198338678868,0.8972357381449809,False
47,4.895636993277192,6.640091796476277,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.6976924175518904,0.8597736303145584,-0.025844148154754887,False
48,4.824337672895076,7.884596749458769,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.07129932038211484,1.244504952982492,-0.14363011080995935,False
49,4.904038993165157,9.05355514799075,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.07970132027008114,1.1689583985319798,-0.8941487139162456,False
50,6.356928114669398,9.535499196460066,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.4528891215042412,0.48194404846931604,-1.3324970860710046,False
51,6.706675583722922,10.569351836532324,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.34974746905352383,1.0338526400722579,-0.9781798577275662,False
52,6.830645765884579,11.716162249659014,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.12397018216165723,1.1468104131266905,-0.9753506600351391,False
53,7.604428264085383,12.53786754201117,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7737824982008039,0.8217052923521564,-1.1193865294035765,False
54,7.538643091042918,13.779613732974882,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.06578517304246567,1.2417461909637115,-0.9983430229479318,False
55,7.88966272698197,14.812829900086014,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3510196359390525,1.0332161671111315,-1.070207507457865,False
56,8.39372115168543,15.769479814640238,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.5040584247034596,0.9566499145542249,-1.0809735427512877,False
57,9.185117675092208,16.582372701239883,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.791396523406779,0.8128928865996468,-1.0993677718980788,False
58,9.569823940033519,17.59873523951089,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3847062649413111,1.0163625382710073,-1.0718552448478942,False
59,9.445662284769268,18.869687545586093,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.12416165526425083,1.270952306075202,-1.0618814159270134,False
60,10.029088550293666,19.786629238491052,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.5834262655243982,0.9169416929049596,-1.0815494208317702,False
61,10.822280481154053,20.59862387163715,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7931919308603863,0.8119946331460994,-1.0875310950177965,False
62,12.215276863312269,21.110532628035198,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.3929963821582163,0.5119087563980464,-1.1402740328404306,False
63,11.672482379614326,22.590929527401123,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.5427944836979428,1.4803968993659247,-1.0180833463326913,False
64,12.345350469915777,23.46312292217643,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.672868090301451,0.8721933947753087,-1.0858476585910992,False
65,12.816527835987344,24.43622343373207,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.4711773660715668,0.9731005115556393,-1.0802699749059315,False
66,12.977526065871551,25.56450848556635,3.5075237116283287,7.010754248303919,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.16099822988420698,1.128285051834279,-11.07468579955783,True
67,1.0890946541251307,1.213447934563693,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8298470239110594,0.6538875960026393,-16.253859783898275,False
68,2.2630784330674447,1.343942103084006,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.173983778942314,0.13049416852031293,1.0574683563679006,False
69,3.040516084699042,2.0775384793564355,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7774376516315975,0.7335963762724296,1.0529567148603611,False
70,3.8372989908072794,2.7817128921273877,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7967829061082372,0.7041744127709522,1.0509993141242493,False
71,4.8660624626435665,3.1330708689013593,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.028763471836287,0.3513579767739716,1.0542875054975962,False
72,5.6395213668544795,3.8727184739924305,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.773458904210913,0.7396476050910712,1.0518978235303411,False
73,6.413246397355145,4.611961330828917,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7737250305006658,0.7392428568364862,1.0480062174483376,False
74,7.4893557485541855,4.891311532453774,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0761093511990403,0.27935020162485724,1.0580757535568832,False
75,8.016580528256846,6.005453638656125,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.5272247797026592,1.1141421062023502,1.028653759037958,False
76,9.121572379878359,6.240876794798718,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.104991851621512,0.23542315614259302,1.0736017014204364,False
77,9.894323416154172,6.981600987668742,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7727510362758139,0.7407241928700241,1.0418778296408986,False
78,10.772871743951352,7.561419359762128,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.87854832779718,0.5798183720933867,1.049376224342657,False
79,11.888069928457789,7.781319827692644,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1151981845064363,0.21990046793051565,1.0695715721846693,False
80,12.577738756215673,8.648402746398423,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.6896688277578846,0.8670829187057789,1.0333321707085403,False
81,13.49825426813449,9.164393735865351,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.9205155119188166,0.5159909894669283,1.0528659301383454,False
82,14.534383800079237,9.504548760932359,14.894114565762115,9.793039015374712,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0361295319447468,0.34015502506700734,11.069767613887253,True
83,1.9356886204410217,0.6578181522464267,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.251145948211312,0.557119322602615,-16.544991309532495,False
84,2.706405648862589,1.4947590399075734,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7707170284215674,0.8369408876611468,1.0839964430891147,False
85,2.6344214619002826,2.8225237794480806,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.07198418696230657,1.3277647395405074,1.1670609460032058,False
86,3.156572206507077,3.8042398954370165,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.5221507446067943,0.9817161159889358,1.1116646493624938,False
87,4.312083196285442,4.417060951721123,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1555109897783646,0.6128210562841065,1.042795367237785,False
88,4.708527433080563,5.471993708725964,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3964442367951211,1.054932757004841,1.1257739208031516,False
89,5.596492960046923,6.240644247883684,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8879655269663607,0.7686505391577203,1.0446820012461107,False
90,6.058085668962083,7.257631854880111,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.4615927089151599,1.0169876069964268,1.1138007955747788,False
91,6.924488589200934,8.038841343161613,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8664029202388503,0.7812094882815019,1.0105332840481918,False
92,6.945401845630259,9.312498790386831,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.020913256429325067,1.2736574472252187,1.222365762610922,False
93,7.30372443388919,10.389635163611688,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3583225882589316,1.0771363732248567,1.1351448852080122,False
94,7.322924677195976,11.664290340143301,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.019200243306785936,1.2746551765316134,1.1944631882050238,False
95,8.27191692756287,12.39739640529266,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.948992250366893,0.733106065149359,1.007467930132779,False
96,8.021900332209269,13.828854542743091,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.25001659535360155,1.4314581374504307,1.238983264109764,False
97,8.79340372840462,14.66533741746599,9.07601331868375,15.582713483074402,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7715033961953512,0.8364828747228987,11.086338549025921,True
98,1.0087878810660902,1.1727500969972895,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.979315191279711,0.6628549129291856,-17.476955029933777,False
99,2.073334708330247,1.5909156926369483,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0645468272641567,0.4181655956396588,1.1394677161100013,False
100,3.210405644999237,1.8008736830566623,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.13707093666899,0.20995799041971397,1.1497813172142433,False
101,4.448755341349837,1.7200730804236046,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.2383496963505998,-0.08080060263305766,1.1556199315570694,False
102,5.241846001413661,2.9175552227784145,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7930906600638243,1.1974821423548097,1.1026142017270448,False
103,6.629649829861029,2.407690586274991,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.3878038284473684,-0.5098646365034236,1.1836557424246674,False
104,7.669251489321352,2.897470624241052,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.039601659460323,0.48978003796606107,1.141075634629118,False
105,8.861641035538831,2.9486158376034735,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1923895462174787,0.051145213362421504,1.1441070828965874,False
106,9.693885951069655,4.0336910323672726,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8322449155308238,1.0850751947637987,1.1206420241431445,False
107,10.961760786409421,3.868127465622438,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.2678748353397662,-0.16556356674483474,1.1658169672416685,False
108,11.977371355595006,4.426782909211696,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0156105691855846,0.5586554435892586,1.1382153981980876,False
109,12.729444057734256,5.742022454733169,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7520727021392499,1.315239545521472,0.9940012167771046,False
110,14.22282670455377,4.929054296992278,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.493382646819514,-0.8129681577408912,1.296434188242357,False
111,15.103346551734269,5.875538228886111,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8805198471804996,0.946483931893833,1.0789905130722102,False
112,16.235391601528335,6.099924909005303,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1320450497940673,0.22438668011919205,1.147586949112838,False
113,17.49747300756704,5.950993549821286,17.752037058640425,6.183494961384612,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.2620814060387069,-0.1489313591840169,11.1741857044284,True
114,1.581693590445107,1.387617190229746,4.336586348528463,7.920103408603446,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8243169182804134,0.7487453505873377,-7.089626950819235,False
115,1.9139340372443447,2.405794895240547,4.336586348528463,7.920103408603446,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3322404467992376,1.018177705010801,1.0666009171782687,False
116,1.4099947685321723,3.881815806599407,4.336586348528463,7.920103408603446,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,-0.5039392687121723,1.47602091135886,1.035771775774748,False
117,2.718007462481035,4.3657175826286,4.336586348528463,7.920103408603446,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.3080126939488625,0.48390177602919326,1.0816869226062789,False
118,3.0559418164165937,5.380777636431672,4.336586348528463,7.920103408603446,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3379343539355586,1.0150600538030727,1.0615867103533971,False
119,4.110434768867949,6.003492025546989,4.336586348528463,7.920103408603446,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0544929524513549,0.6227143891153171,0.9140729248740946,False
120,4.477967571529215,7.002345696420505,4.336586348528463,7.920103408603446,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.3675328026612661,0.9988536708735163,11.001323902796864,True
121,2.0077978322029026,-0.9640757109145901,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.3563425432681633,-1.2323082359050952,-11.952821299885473,False
122,2.8499528449629636,0.0880210380978359,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.8421550127600608,1.052096749012426,1.1192653068053886,False
123,3.8327331742903232,0.5153551176334279,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.9827803293273596,0.427334079535592,1.0602195804706707,False
124,4.962597351729762,0.2892329076007747,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1298641774394391,-0.2261222100326532,1.0211702853233007,False
125,5.760750971481848,1.5368167028109265,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.7981536197520853,1.2475837952101518,1.0863879723453458,False
126,6.689298829376757,2.2050919190603278,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.9285478578949089,0.668275216249401,1.0210840155973164,False
127,7.805514027121132,2.0396086693377975,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.116215197744375,-0.16548324972253026,1.0809204761935147,False
128,8.8077387502374,2.3805562313781303,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0022247231162682,0.34094756204033305,1.0427618179714289,False
129,9.852805510682169,2.5311674709087733,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0450667604447688,0.15061123953064293,1.055822520467268,False
130,11.005038205656058,2.205667602086111,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.1522326949738897,-0.3254998688226627,1.0515818678661337,False
131,12.075810699337673,2.2420747785793145,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,1.0707724936816145,0.036407176493203464,0.9893594258492158,False
132,13.036469039008498,2.7676912559742064,13.287375814538839,2.990801982187714,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.9606583396708253,0.5256164773948919,11.08849126463287,True
133,1.3130690230517559,0.9969002311852628,11.329395463907264,17.945779778629912,5.0,5.0,15.0,5.0,5.0,15.0,15.0,15.0,10.0,10.0,0.5031018568119269,0.8953140995344898,-19.687338908129984,False
