,0,1,2,3,4,5,6,7,8,9,10,11,12,13,action_x,action_y,rewards,terminals,costs
0,1.6736597193667762,-0.4351128317215963,6.3135504924303465,2.128642166481186,6.372204575820511,300.4270246189219,14.392074095444768,326.99207579599994,15.789466355470656,273.86197344184393,20.392009547938237,300.4270246189219,13.349888474427646,300.4270246189219,1.319412702400138,-0.7030561328127,0.9419581524386835,False,0.0
1,2.6080942003448904,-0.711470060272515,6.3135504924303465,2.128642166481186,6.192100096398077,299.74137169647594,13.644787268290967,326.30642287355397,15.892498381603295,273.17632051939796,20.010237899694385,299.74137169647594,13.014448209704831,299.74137169647594,0.9344344809781144,-0.2763572285509187,0.632390234308498,False,0.0
2,3.603005673629028,-0.4328382301485183,6.3135504924303465,2.128642166481186,5.609574349527419,308.1497404143764,12.625656850647234,334.7147915914544,15.495937822082482,281.5846892372984,19.18499349786874,308.1497404143764,12.237877673357865,308.1497404143764,0.9949114732841376,0.2786318301239967,0.9393129704488987,False,0.0
3,4.071522739587666,0.6478074747467994,6.3135504924303465,2.128642166481186,4.450129189132898,324.04037795193886,11.763213634386622,350.6054291290169,14.382193862726114,297.4753267748609,18.039319430435377,324.04037795193886,11.072955687467912,324.04037795193886,0.4685170659586375,1.0806457048953177,1.04245075754485,False,0.0
4,4.9856626303265,1.0443809549857843,6.3135504924303465,2.128642166481186,3.9556450282410744,326.83106842193894,10.767259399815645,353.39611959901686,13.955626409793744,300.2660172448609,17.176910545357178,326.83106842193894,10.263853649401158,326.83106842193894,0.9141398907388342,0.39657348023898487,0.9725993430231892,False,0.0
5,6.0430735553717945,1.1425871559498961,6.3135504924303465,2.128642166481186,3.995952488626293,325.70674255217244,9.752238983121917,352.2717937292504,13.896614450014821,299.1416913750944,16.500134001423287,325.70674255217244,9.701083917694032,325.70674255217244,1.057410925045294,0.0982062009641119,0.6918460294124791,False,0.0
6,7.207981376344511,1.4440143106441903,6.3135504924303465,2.128642166481186,4.185715707162577,326.32841282672956,8.565079594160073,352.89346400380754,13.73462521397303,299.7633616496516,15.63586589356066,326.32841282672956,9.000014395060738,326.32841282672956,1.1649078209727166,0.30142715469429415,-0.10389707474648002,False,0.0
7,8.29402573302953,1.6317513985438081,6.3135504924303465,2.128642166481186,4.711231704243841,326.13011891452794,7.504344708932401,352.695170091606,13.768103580384487,299.5650677374499,14.9559406771893,326.13011891452794,8.540370768025175,326.13011891452794,1.086044356685018,0.18773708789961796,-0.9154820758221267,False,0.0
8,9.447480494287491,1.4474958672878597,6.3135504924303465,2.128642166481186,5.6921321453392615,323.710833439722,6.591718931678953,350.27588461680006,14.263605820908237,297.14578226264405,14.645847231502094,323.710833439722,8.570332825757179,323.710833439722,1.1534547612579613,-0.1842555312559484,-1.1652403551083759,False,0.0
9,10.113995351654856,2.3104906900888644,6.3135504924303465,2.128642166481186,5.778097332586753,327.86811194364714,5.577320302058062,354.43316312072517,13.681249759545684,301.30306076656916,13.597672151878488,327.86811194364714,7.6903542419975,327.86811194364714,0.6665148573673633,0.8629948228010048,-0.5976950385150954,False,0.0
10,10.92972805612349,3.097252457555788,6.3135504924303465,2.128642166481186,6.227529448333067,330.82160167609106,4.493057078135748,357.38665285316904,13.29801014733933,304.25655049901303,12.57944803066772,330.82160167609106,6.965078455628678,330.82160167609106,0.8157327044686355,0.7867617674669234,-0.9119114530196937,False,0.0
11,12.262731997476337,2.4828491778070028,6.3135504924303465,2.128642166481186,7.686567786003939,326.44600716393484,3.718693907719049,353.0110583410128,14.47157008664552,299.8809559868568,12.812950512008024,326.44600716393484,7.850319265864294,326.44600716393484,1.3330039413528456,-0.6144032797487855,-1.243012218923325,False,0.0
12,12.93669063756689,3.038605156876092,6.3135504924303465,2.128642166481186,8.175458886635965,328.21818335118695,2.846807906364106,354.7832345282649,14.354999995456398,301.6531321741089,12.138048118137254,328.21818335118695,7.55547285500022,328.21818335118695,0.6739586400905546,0.5557559790690891,-0.7256417779147606,False,0.0
13,13.848927507176857,3.3455132064800672,6.3135504924303465,2.128642166481186,9.002268857193895,328.58086674820635,2.015513441698158,355.1459179252843,14.633201305510758,302.01581557112837,11.71119252271367,328.58086674820635,7.687420727437379,328.58086674820635,0.9122368696099669,0.30690804960397494,-0.9476410522702174,False,0.0
14,14.458187535277355,4.404576933915687,6.3135504924303465,2.128642166481186,9.476910893329174,331.9429587581012,0.8050399832021212,358.5080099351792,14.202827232695167,305.3779075810232,10.609267208259029,331.9429587581012,7.154313061934791,331.9429587581012,0.6092600281004991,1.0590637274356198,-0.8236541558123482,False,0.6949600167978788
15,15.503577531313729,4.132237232455845,6.3135504924303465,2.128642166481186,10.539362085869072,329.9243434644326,1.0032958440958086,356.48939464151056,15.114013647206278,303.35929228735455,10.879423601536207,329.9243434644326,8.04487448872627,329.9243434644326,1.0453899960363735,-0.2723397014598422,-0.9492481897709233,False,0.49670415590419137
16,16.31896724408814,4.836095824402344,6.3135504924303465,2.128642166481186,11.320153888155344,331.50709279506,1.3291121735037292,358.07214397213795,15.212625268620526,304.94204161798194,10.249127898592588,331.50709279506,8.160591483870133,331.50709279506,0.8153897127744095,0.7038585919464988,-0.9593607649014668,False,0.17088782649627077
17,17.321650535692903,4.8969023660731335,6.3135504924303465,2.128642166481186,12.322081847068803,330.78581743041843,2.323938538775168,357.3508686074964,15.934103480409554,304.2207662533404,10.366419006124621,330.78581743041843,8.92458245679887,330.78581743041843,1.0026832916047657,0.060806541670789305,-0.9855756990299671,False,0.0
18,18.276904844074956,5.124496938721827,6.3135504924303465,2.128642166481186,13.27748853233819,330.66248735824536,3.2792689497619767,357.22753853532333,16.546956304769033,304.0974361811673,10.404982752048966,330.66248735824536,9.606127414229123,330.66248735824536,0.9552543083820515,0.22759457264869404,-0.9819226273841846,False,0.0
19,19.15735248844466,5.534299950528438,6.3135504924303465,2.128642166481186,14.167431168677153,331.11329035944385,4.191545794848445,357.6783415365218,17.03027031225976,304.5482391823659,10.338426240958674,331.11329035944385,10.18820796457718,331.11329035944385,0.8804476443697025,0.40980301180661094,-0.9548932487623034,False,0.0
20,20.259989964275235,5.726302519869619,6.3135504924303465,2.128642166481186,15.277264449506326,330.78246388995694,5.30989734125295,357.3475150670349,17.856896669431602,304.21741271287897,10.661564583927293,330.78246388995694,11.11448983168824,330.78246388995694,1.1026374758305775,0.19200256934118054,-1.1153431755733063,False,0.0
21,21.271643211568513,5.866155186993775,6.3135504924303465,2.128642166481186,16.29468004020146,330.4174446709544,6.331171564660812,356.98249584803244,18.6599435656345,303.85239349387643,11.079739601691644,330.4174446709544,12.005774178574118,330.4174446709544,1.0116532472932773,0.139852667124156,-1.0149642528006009,False,0.0
22,22.383500491005638,5.647254479389913,6.3135504924303465,2.128642166481186,17.395546202458938,329.1599575614178,7.411816097406276,355.72500873849583,19.739805928480788,302.5949063843398,11.915952680082803,329.1599575614178,13.126213390689944,329.1599575614178,1.1118572794371253,-0.21890070760386215,-1.0326895723028766,False,0.0
23,23.180756896950285,6.403583683282109,6.3135504924303465,2.128642166481186,18.234855867321276,330.4425836490732,8.300290992668597,357.00763482615116,20.110651278273885,303.87753247199515,11.866893312798142,330.4425836490732,13.66259721647598,330.4425836490732,0.7972564059446484,0.756329203892196,-0.9498596018519834,False,0.0
24,24.079737497159105,7.240185573709408,6.3135504924303465,2.128642166481186,19.21079942025201,331.7347418866216,9.352008576876566,358.29979306369955,20.597356696696952,305.1696907095436,11.943883495236577,331.7347418866216,14.347668230638378,331.7347418866216,0.8989806002088183,0.8366018904272989,-1.0863839062358807,False,0.0
25,25.16972084903006,6.80427985634022,6.3135504924303465,2.128642166481186,20.250260860734436,330.12751310245295,10.328535614848398,356.6925642795309,21.771253243692442,303.5624619253749,13.061127471255588,330.12751310245295,15.502679054734061,330.12751310245295,1.0899833518709563,-0.43590571736918843,-10.940321961911508,True,0.0
26,0.47138890124971167,1.3554791576047718,18.18736469373517,16.58155756788983,5.812989820598133,25.824088220224954,14.978754041287388,52.38913939730295,14.376413582750118,359.259037043147,19.931218966166817,25.824088220224954,12.865541965491879,25.824088220224954,0.43679448754912276,0.9400924556285563,0.9477868384140677,False,0.0
27,1.022384934186549,1.9992317296645796,18.18736469373517,16.58155756788983,4.982572811714644,17.915301263394493,14.29609503117222,44.48035244047249,13.595638904838065,351.35025008631646,19.089098945393296,17.915301263394493,12.025384201160755,17.915301263394493,0.5509960329368373,0.6437525720598078,0.8370987026323178,False,0.0
28,1.5022211271615655,2.775553369066194,18.18736469373517,16.58155756788983,4.145192378786257,16.57628483224031,13.679846392190095,43.1413360093183,12.715012877532754,350.01123365516236,18.21063233203593,16.57628483224031,11.153693329784089,16.57628483224031,0.4798361929750166,0.7763216394016145,0.8664915974173084,False,0.0
29,2.4419535450825616,3.0546534317961873,18.18736469373517,16.58155756788983,3.213716685698667,6.3604320278349,12.707828454708018,32.92548320491289,12.216173963234738,339.7953808507569,17.331931092592164,6.3604320278349,10.26459473954771,6.3604320278349,0.9397324179209959,0.2791000627299935,0.8983893688444411,False,0.0
